ID,Gene
2147,YOL133W
2149,YOL139C
2150,YOL140W
2151,YOL143C
2152,YOL147C
2153,YOL151W
2154,YOL155C
2156,YOR002W
2157,YOR004W
2158,YOR007C
2159,YOR008C
2160,YOR016C
2161,YOR019W
2162,YOR020C
2163,YOR021C
2164,YOR023C
2165,YOR025W
2166,YOR026W
2167,YOR027W
2170,YOR036W
2171,YOR039W
2172,YOR042W
2173,YOR043W
2174,YOR045W
2175,YOR051C
2176,YOR052C
2177,YOR056C
2178,YOR057W
2179,YOR061W
2180,YOR062C
2181,YOR063W
2182,YOR064C
2183,YOR065W
2185,YOR074C
2186,YOR075W
2187,YOR078W
2189,YOR086C
2190,YOR087W
2191,YOR089C
2192,YOR091W
2193,YOR092W
2194,YOR094W
2195,YOR095C
2196,YOR096W
2198,YOR100C
2199,YOR101W
2200,YOR103C
2201,YOR108W
2202,YOR110W
2204,YOR117W
2205,YOR120W
2206,YOR122C
2207,YOR123C
2208,YOR125C
2209,YOR126C
2210,YOR128C
2211,YOR130C
2213,YOR136W
2215,YOR142W
2216,YOR145C
2217,YOR147W
2220,YOR151C
2221,YOR153W
2223,YOR157C
2224,YOR158W
2225,YOR161C
2228,YOR164C
2231,YOR168W
2232,YOR173W
2234,YOR176W
2235,YOR179C
2237,YOR184W
2238,YOR185C
2239,YOR187W
2240,YOR196C
2242,YOR198C
2243,YOR202W
2244,YOR206W
2245,YOR209C
2246,YOR210W
2247,YOR215C
2249,YOR221C
2250,YOR222W
2251,YOR224C
2252,YOR226C
2253,YOR227W
2255,YOR230W
2257,YOR234C
2258,YOR236W
2262,YOR246C
2263,YOR247W
2264,YOR251C
2265,YOR253W
2266,YOR254C
2267,YOR259C
2268,YOR260W
2269,YOR261C
2270,YOR262W
2271,YOR264W
2275,YOR272W
2277,YOR276W
2279,YOR280C
2281,YOR285W
2282,YOR286W
2283,YOR288C
2284,YOR289W
2287,YOR297C
2288,YOR303W
2290,YOR311C
2292,YOR315W
2293,YOR316C
2294,YOR317W
2295,YOR319W
2296,YOR323C
2297,YOR326W
2298,YOR327C
2299,YOR332W
2300,YOR335C
2301,YOR340C
2302,YOR342C
2303,YOR344C
2304,YOR347C
2305,YOR348C
2306,YOR354C
2307,YOR355W
2308,YOR356W
2310,YOR361C
2311,YOR362C
2313,YOR367W
2314,YOR369C
2315,YOR374W
2316,YOR375C
2317,YOR382W
2318,YOR383C
2320,YPL003W
2321,YPL004C
2322,YPL006W
2323,YPL010W
2324,YPL013C
2325,YPL015C
2326,YPL019C
2328,YPL024W
2329,YPL026C
2330,YPL028W
2331,YPL031C
2332,YPL032C
2333,YPL034W
2334,YPL037C
2336,YPL043W
2337,YPL047W
2338,YPL048W
2339,YPL049C
2340,YPL050C
2341,YPL053C
2342,YPL057C
2343,YPL059W
2344,YPL061W
2346,YPL066W
2347,YPL071C
2349,YPL078C
2351,YPL081W
2354,YPL087W
2357,YPL091W
2358,YPL092W
2359,YPL093W
2360,YPL095C
2361,YPL096W
2362,YPL098C
2363,YPL100W
2364,YPL105C
2366,YPL111W
2367,YPL112C
2368,YPL117C
2369,YPL118W
2370,YPL122C
2373,YPL129W
2376,YPL134C
2377,YPL135W
2378,YPL143W
2379,YPL144W
2380,YPL145C
2381,YPL149W
2384,YPL154C
2385,YPL156C
2386,YPL157W
2387,YPL158C
2389,YPL163C
2390,YPL170W
2391,YPL173W
2392,YPL177C
2393,YPL179W
2396,YPL186C
2397,YPL190C
2398,YPL195W
2400,YPL198W
2402,YPL202C
2403,YPL203W
2405,YPL206C
2406,YPL208W
2407,YPL210C
2408,YPL211W
2410,YPL214C
2411,YPL215W
2412,YPL218W
2414,YPL221W
2415,YPL222W
2416,YPL223C
2418,YPL225W
2419,YPL226W
2421,YPL229W
2422,YPL230W
2423,YPL231W
2426,YPL235W
2428,YPL237W
2429,YPL239W
2430,YPL240C
2431,YPL241C
2432,YPL242C
2433,YPL243W
2434,YPL244C
2435,YPL246C
2436,YPL247C
2438,YPL252C
2439,YPL256C
2440,YPL262W
2441,YPL266W
2442,YPL270W
2443,YPL271W
2444,YPL273W
2445,YPL274W
2446,YPR002W
2449,YPR010C
2451,YPR016C
2452,YPR017C
2453,YPR020W
2454,YPR023C
2456,YPR028W
2457,YPR029C
2458,YPR033C
2459,YPR035W
2460,YPR036W
2461,YPR037C
2462,YPR041W
2464,YPR052C
2465,YPR057W
2466,YPR058W
2467,YPR060C
2468,YPR062W
2469,YPR063C
2471,YPR067W
2474,YPR073C
2475,YPR074C
2476,YPR080W
2477,YPR082C
2479,YPR088C
2480,YPR091C
2481,YPR100W
2484,YPR103W
2486,YPR106W
2487,YPR107C
2488,YPR108W
2490,YPR110C
2492,YPR113W
2493,YPR114W
2495,YPR128C
2496,YPR129W
2498,YPR133C
2499,YPR137W
2500,YPR138C
2503,YPR145W
2504,YPR147C
2505,YPR148C
2506,YPR149W
2508,YPR156C
2509,YPR160W
2511,YPR165W
2512,YPR166C
2513,YPR167C
2514,YPR169W
2516,YPR176C
2517,YPR180W
2518,YPR182W
2519,YPR184W
2521,YPR191W
2522,YPR198W
2523,YPR199C
