Node 1,Node 2,Weight
1194,1962,1
1330,1962,1
1625,1962,1
1688,1962,1
2020,1962,1
2485,1962,1
273,1963,1
1330,1963,1
1787,1963,1
273,1964,1
1330,1964,1
2020,1964,1
273,1965,1
1422,1965,1
1777,1965,1
2020,1966,1
2303,1966,1
1707,1967,1
613,1968,1
1390,1968,1
1707,1968,1
1330,1969,1
1424,1969,1
1711,1969,1
613,1970,1
825,1970,1
1330,1970,1
1636,1970,1
2020,1970,1
273,1971,-1
1380,1971,1
1424,1971,1
1946,1971,1
2226,1971,1
613,1972,1
826,1972,1
1330,1972,1
1787,1972,1
273,1973,1
459,1973,-1
613,1973,1
1256,1973,1
1330,1973,1
459,1974,-1
1177,1974,1
1256,1974,1
1424,1974,1
1889,1974,1
273,1975,1
613,1976,1
558,1977,1
613,1977,1
1787,1977,1
2485,1977,1
613,1978,1
2133,1978,1
436,1979,1
613,1979,1
1787,1979,1
2133,1979,1
273,1980,1
1194,1980,1
1330,1980,1
1422,1980,1
120,1981,1
1096,1981,1
1424,1981,1
1787,1981,1
1946,1981,1
273,1982,1
613,1982,1
826,1982,1
1116,1982,1
1194,1982,1
1330,1982,1
1403,1982,1
1422,1982,1
1424,1982,1
1587,1982,-1
1625,1982,1
1688,1982,-1
1711,1982,1
1787,1982,1
2020,1982,1
2129,1982,1
2470,1982,1
613,1983,-1
1213,1983,1
1330,1983,1
1422,1983,1
1625,1983,1
1711,1983,1
2020,1983,-1
2059,1983,1
2348,1983,1
273,1984,1
1787,1984,1
273,1985,-1
613,1985,1
667,1985,1
1403,1985,1
1625,1985,1
1688,1985,1
1787,1985,1
2133,1985,1
2226,1985,1
489,1986,1
613,1986,1
667,1986,1
753,1986,1
1215,1986,1
1787,1986,1
2020,1986,1
1330,1987,1
1390,1987,1
467,1988,1
1424,1988,1
1625,1988,1
1330,1989,1
1424,1990,1
1787,1990,1
2020,1990,1
273,1991,1
1787,1991,1
273,1992,1
826,1992,1
273,1993,1
613,1993,1
826,1993,1
1330,1993,1
1403,1993,1
1787,1993,1
1923,1993,1
105,1994,-1
120,1994,1
273,1994,1
288,1994,-1
444,1994,-1
489,1994,1
613,1994,1
707,1994,-1
775,1994,1
826,1994,1
883,1994,-1
1194,1994,1
1246,1994,1
1330,1994,-1
1380,1994,-1
1392,1994,-1
1403,1994,1
1422,1994,1
1424,1994,-1
1587,1994,-1
1625,1994,1
1711,1994,1
1777,1994,1
1787,1994,1
1793,1994,1
1838,1994,1
1923,1994,-1
1946,1994,1
2020,1994,-1
2168,1994,1
2348,1994,1
2355,1994,-1
2375,1994,1
1194,1995,1
1625,1995,1
1688,1995,1
2020,1995,1
1330,1996,1
273,1997,1
1177,1997,1
2020,1997,1
436,1998,1
825,1998,1
826,1998,1
1177,1998,1
2133,1998,1
1077,1999,1
1330,1999,1
1587,1999,1
1787,1999,1
105,2000,1
613,2000,1
1330,2000,1
1422,2000,-1
1424,2000,1
1688,2000,1
2020,2000,1
1330,2001,1
2020,2001,1
2104,2001,1
1403,2002,1
613,2003,1
1131,2003,1
1194,2003,1
1330,2003,1
1625,2003,1
1688,2003,1
1787,2003,1
2020,2003,1
2168,2003,1
120,2004,1
559,2004,1
613,2004,1
707,2004,-1
826,2004,-1
1001,2004,1
1194,2004,1
1330,2004,1
1403,2004,1
1422,2004,1
1688,2004,1
1707,2004,1
1787,2004,1
2020,2004,1
2226,2004,1
1424,2005,1
273,2006,1
613,2006,1
1330,2006,1
613,2007,1
1330,2008,1
273,2009,1
1096,2009,1
1330,2009,1
1422,2009,1
1511,2009,1
1711,2009,1
2020,2009,1
444,2010,-1
1077,2010,1
1131,2010,1
1194,2010,1
1330,2010,-1
1390,2010,1
1422,2010,1
1787,2010,1
1793,2010,1
2020,2010,1
2348,2010,1
826,2011,1
2020,2011,1
444,2012,1
707,2012,1
1077,2012,1
1177,2012,1
1455,2012,1
1787,2012,1
1923,2012,1
2335,2012,1
2392,2012,-1
826,2013,1
1787,2013,1
2020,2013,1
474,2014,1
1711,2014,1
1787,2014,1
1838,2014,1
1177,2015,1
120,2017,1
273,2017,1
436,2017,1
489,2017,1
1077,2017,1
1194,2017,1
1422,2017,1
1625,2017,-1
1688,2017,-1
1923,2017,1
2020,2017,1
1625,2018,1
1688,2018,1
2020,2018,1
1330,2019,1
1330,2020,1
444,2021,1
1330,2021,1
1587,2021,1
1787,2021,1
2020,2021,1
613,2022,1
1096,2022,1
273,2023,1
396,2023,-1
489,2023,1
613,2023,1
826,2023,-1
1177,2023,1
1256,2023,1
1330,2023,1
1403,2023,-1
1422,2023,1
1424,2023,-1
1587,2023,1
1625,2023,1
1688,2023,1
1711,2023,1
1787,2023,1
2020,2023,1
2168,2023,1
273,2024,1
613,2025,1
1330,2025,1
288,2026,1
613,2026,1
707,2026,1
1194,2026,-1
1587,2026,-1
1636,2026,1
1711,2026,1
1787,2026,1
2226,2026,1
2375,2026,1
273,2027,1
1330,2027,1
1793,2027,1
1996,2027,1
613,2028,1
1077,2028,1
1787,2028,1
2168,2028,1
120,2029,1
436,2029,1
489,2029,1
1131,2029,1
1403,2029,1
1625,2029,-1
1688,2029,1
1787,2029,1
2020,2029,-1
2168,2029,1
2226,2029,1
273,2030,1
613,2030,-1
667,2030,-1
1194,2030,1
1424,2030,1
1625,2030,1
1688,2030,1
1787,2030,1
2020,2030,1
1625,2031,1
1688,2031,1
2020,2031,1
273,2032,1
1096,2032,1
1403,2032,1
2226,2032,1
707,2033,-1
1424,2033,1
1625,2033,1
1688,2033,1
1946,2033,1
1834,2034,1
2133,2034,1
42,2035,1
1330,2035,1
1330,2036,1
1380,2036,1
1625,2036,1
1688,2036,1
2402,2036,1
288,2037,1
613,2037,1
1330,2037,1
1422,2037,1
1424,2037,1
273,2038,1
1001,2038,1
1330,2038,1
613,2039,1
797,2039,1
826,2039,1
1422,2039,1
273,2040,1
1096,2040,1
1390,2040,1
1711,2040,1
1787,2040,1
273,2041,1
1116,2041,1
1787,2041,1
489,2042,1
1330,2042,1
1403,2042,1
1787,2042,1
1923,2042,1
1967,2042,1
2020,2042,1
2168,2042,1
2335,2042,1
2348,2042,-1
2059,2043,1
273,2044,1
797,2044,-1
826,2044,1
1330,2044,1
1424,2044,1
1688,2044,1
1787,2044,1
2020,2044,-1
120,2045,1
288,2045,1
707,2045,1
1116,2045,1
1587,2045,-1
1625,2045,-1
1787,2045,1
1946,2045,1
2020,2045,1
2168,2045,1
613,2046,1
120,2047,1
273,2047,1
273,2048,1
613,2048,1
1077,2048,1
1330,2048,1
1777,2048,1
2020,2048,1
120,2049,1
288,2049,1
436,2049,1
444,2049,-1
707,2049,1
1077,2049,1
1403,2049,1
1455,2049,1
1587,2049,-1
1625,2049,1
1688,2049,1
2355,2049,1
2470,2049,1
288,2050,1
1077,2050,1
288,2051,1
707,2051,1
1077,2051,1
1455,2051,1
1627,2051,1
1787,2051,1
2226,2051,1
105,2052,1
1096,2052,1
1625,2052,1
1688,2052,1
1194,2053,1
1625,2053,1
1688,2053,1
2020,2053,1
273,2054,1
474,2054,1
707,2054,-1
1330,2054,1
1383,2054,1
1422,2054,1
1625,2054,-1
1688,2054,1
1787,2054,1
1838,2054,1
2485,2054,1
1424,2055,1
2133,2055,1
273,2056,1
613,2056,1
1422,2056,1
1424,2056,1
1787,2056,1
1923,2056,1
2020,2056,1
667,2057,1
1330,2057,1
1422,2057,1
1424,2057,1
1946,2057,1
273,2058,1
288,2058,1
347,2058,1
613,2058,1
667,2058,1
707,2058,1
1256,2058,1
1482,2058,-1
1688,2058,1
1787,2058,-1
2020,2058,1
2133,2058,1
1330,2060,1
273,2061,1
707,2061,1
1194,2061,1
1424,2061,1
1787,2061,1
1923,2061,1
474,2062,1
1330,2062,1
1787,2062,1
444,2063,1
1001,2063,1
1096,2063,1
1194,2063,1
1587,2063,1
1711,2063,1
1787,2063,1
1793,2063,1
2020,2063,1
2470,2063,1
288,2064,1
797,2064,1
1246,2064,1
2437,2064,1
48,2065,1
78,2065,1
883,2065,1
889,2065,1
1131,2065,1
1422,2065,1
1843,2065,1
2121,2065,1
832,2066,1
1403,2066,1
1587,2066,-1
1787,2066,1
2226,2066,1
42,2067,1
288,2068,1
707,2068,1
1996,2068,1
1330,2069,1
1688,2069,1
436,2070,1
1688,2070,1
1777,2070,1
1787,2070,1
1923,2070,1
2133,2070,1
444,2071,1
1148,2071,1
1330,2071,1
1403,2071,1
1625,2071,-1
1688,2071,1
1787,2071,1
24,2072,1
273,2072,1
613,2072,1
826,2072,-1
1131,2072,1
1422,2072,1
1424,2072,1
1636,2072,1
1688,2072,1
1787,2072,1
1838,2072,-1
2020,2072,1
2226,2072,1
2348,2072,-1
273,2073,1
1194,2073,1
1330,2073,1
1424,2073,1
1625,2073,1
1688,2073,1
1787,2073,1
2020,2073,1
1029,2074,1
1424,2074,1
2020,2074,1
273,2075,1
707,2075,1
1422,2075,1
273,2076,1
1787,2076,1
2020,2076,1
273,2077,1
613,2077,1
826,2077,1
1330,2077,1
1787,2077,1
1923,2077,1
1996,2077,1
2020,2077,-1
273,2078,1
1330,2078,1
273,2079,1
273,2080,1
1424,2080,1
1177,2081,1
1636,2081,1
273,2082,1
1177,2082,1
1194,2082,1
1424,2082,1
1636,2082,1
2020,2082,1
1625,2083,1
1688,2083,1
288,2084,-1
474,2084,1
1383,2084,1
1711,2084,1
1787,2084,1
2020,2084,1
273,2085,1
396,2085,1
613,2085,1
707,2085,-1
1330,2085,1
1422,2085,1
1587,2085,-1
1625,2085,1
1688,2085,1
1787,2085,1
2020,2085,1
2303,2085,1
2335,2085,1
2348,2085,1
1330,2086,1
1330,2087,1
273,2088,-1
288,2088,1
559,2088,1
613,2088,1
1077,2088,1
1131,2088,-1
1194,2088,1
1256,2088,1
1422,2088,-1
1424,2088,1
1603,2088,1
1625,2088,1
1688,2088,1
1923,2088,-1
2020,2088,1
2133,2088,1
2226,2088,1
2133,2089,1
105,2090,1
613,2090,1
1996,2090,1
444,2091,1
1077,2091,1
1587,2091,1
1720,2091,1
1787,2091,1
24,2092,1
1096,2092,1
2312,2092,1
273,2093,1
825,2093,1
1330,2093,1
1422,2093,1
1787,2093,1
2020,2093,1
120,2094,1
288,2094,1
707,2094,1
1403,2094,1
1455,2094,1
288,2095,1
707,2095,-1
1330,2095,1
1424,2095,1
1688,2095,1
436,2096,1
489,2096,1
707,2096,1
1077,2096,1
1330,2096,1
1390,2096,1
1403,2096,1
1793,2096,1
1923,2096,1
288,2097,1
707,2097,1
1194,2097,1
1330,2097,1
1793,2097,1
2020,2097,1
1711,2098,1
1787,2098,1
1923,2098,1
273,2099,1
444,2099,1
707,2099,1
1396,2099,1
1455,2099,1
1787,2099,1
2059,2100,1
613,2101,1
1330,2101,1
1688,2101,1
1946,2101,1
2226,2101,1
2355,2101,1
273,2102,1
613,2102,1
1077,2102,1
1264,2102,-1
1330,2102,1
1403,2102,1
1625,2102,1
1787,2102,1
1838,2102,1
2226,2102,1
436,2103,1
613,2103,1
1330,2103,1
1330,2105,1
1424,2105,1
2020,2105,1
273,2106,1
314,2106,1
1777,2106,1
2226,2106,1
436,2107,1
1625,2107,1
2020,2107,1
258,2108,1
1625,2108,1
1688,2108,1
2020,2108,1
2226,2108,1
2485,2108,1
1424,2109,1
2020,2109,1
273,2110,1
613,2110,1
1625,2110,-1
1711,2110,1
1787,2110,1
1923,2110,1
2020,2110,-1
273,2111,1
707,2111,-1
1212,2111,1
105,2112,1
1330,2112,1
1424,2112,1
2020,2112,1
1422,2113,1
1424,2113,1
273,2114,1
613,2114,1
1787,2114,1
120,2115,1
436,2115,1
575,2115,1
613,2115,1
667,2115,1
775,2115,1
1131,2115,1
1194,2115,1
1213,2115,1
1330,2115,-1
1711,2115,1
1751,2115,1
1787,2115,1
1792,2115,1
1793,2115,1
2020,2115,-1
273,2116,1
436,2116,1
474,2116,1
613,2116,1
826,2116,1
1096,2116,1
1422,2116,-1
1688,2116,-1
1889,2116,-1
2020,2116,1
2133,2116,1
1403,2117,1
1787,2117,1
613,2118,1
1330,2118,1
1787,2118,1
273,2119,1
489,2120,1
613,2120,1
1194,2120,1
1330,2120,1
613,2122,1
1330,2122,1
1424,2122,1
273,2123,1
613,2123,1
1096,2124,1
1403,2124,1
1424,2124,1
1688,2124,1
2059,2124,1
826,2125,1
273,2126,1
613,2126,1
826,2126,1
1077,2126,1
1383,2126,1
1403,2126,-1
1787,2126,1
24,2127,1
42,2127,1
1077,2127,1
1330,2127,1
474,2128,1
1096,2128,1
1777,2128,1
2016,2128,1
2020,2128,1
2348,2128,1
273,2130,1
1096,2130,1
1422,2130,1
1424,2130,1
2020,2130,1
273,2131,1
515,2131,1
613,2131,1
707,2131,1
1422,2131,1
1625,2131,1
2020,2131,1
1330,2132,1
2020,2132,1
436,2133,1
1330,2133,1
1711,2133,1
1787,2133,1
667,2134,1
826,2134,1
1001,2134,1
1131,2134,1
1194,2134,1
1403,2134,1
1422,2134,1
1625,2134,1
1636,2134,1
1777,2134,1
1787,2134,1
1923,2134,1
2020,2134,1
2168,2134,1
2375,2134,1
489,2135,1
1194,2135,1
1403,2135,1
1787,2135,1
24,2136,1
489,2136,1
1330,2136,1
1946,2136,1
314,2138,1
559,2138,1
613,2138,1
667,2138,1
1711,2138,1
2020,2138,1
2485,2138,1
1194,2139,1
1625,2139,1
1688,2139,1
1787,2139,1
2020,2139,1
2226,2139,1
797,2140,1
1116,2140,1
1194,2140,1
1625,2140,1
1688,2140,1
2016,2140,1
2335,2140,1
2348,2140,1
1330,2141,1
1946,2141,1
273,2142,1
613,2142,1
826,2142,1
1077,2142,1
1424,2142,1
1587,2142,1
1688,2142,1
1787,2142,1
1923,2142,1
2226,2142,1
474,2143,1
1946,2143,1
2020,2143,1
2226,2143,1
24,2144,1
474,2144,1
707,2144,1
797,2144,1
1096,2144,1
1131,2144,1
1194,2144,1
1396,2144,1
1403,2144,1
1422,2144,1
1688,2144,-1
1787,2144,1
1889,2144,1
2168,2144,1
2312,2144,1
1194,2145,1
1403,2145,1
1625,2145,1
1688,2145,1
1787,2145,1
2020,2145,1
2485,2145,1
273,2146,1
1330,2146,1
613,2147,1
1096,2148,1
1330,2148,1
1996,2148,1
2020,2148,1
2168,2148,1
273,2149,1
436,2149,1
459,2149,-1
613,2149,1
826,2149,1
1096,2149,1
1194,2149,1
1330,2149,1
1403,2149,1
1422,2149,1
1625,2149,1
1688,2149,1
1787,2149,1
1946,2149,1
2020,2149,1
273,2150,-1
613,2150,1
1096,2150,1
1330,2150,-1
1751,2150,1
1792,2150,1
2059,2150,1
273,2151,1
1116,2151,1
1838,2151,1
2020,2151,1
24,2152,1
273,2152,1
474,2152,1
613,2152,1
1330,2152,1
2312,2152,1
48,2153,-1
474,2153,1
613,2153,1
667,2153,-1
826,2153,1
1330,2153,1
1403,2153,1
1422,2153,-1
1625,2153,-1
1688,2153,1
1711,2153,1
1777,2153,1
1787,2153,1
1838,2153,1
1889,2153,1
1996,2153,1
2020,2153,-1
474,2154,1
707,2154,1
775,2154,1
909,2154,1
1077,2154,1
1194,2154,1
1246,2154,1
1390,2154,1
1403,2154,1
1587,2154,1
1688,2154,1
1787,2154,1
2020,2154,1
2226,2154,1
1330,2155,1
273,2156,1
1096,2156,1
1194,2156,1
1330,2156,1
1787,2156,1
1330,2157,1
1424,2157,1
1511,2157,1
1625,2157,1
2168,2157,1
273,2158,1
826,2158,1
1403,2158,-1
1787,2158,1
273,2159,1
1787,2159,1
288,2160,1
613,2160,1
1077,2160,1
1330,2160,1
1422,2160,1
1587,2160,-1
1787,2160,1
273,2161,1
474,2161,1
1330,2161,1
1403,2161,1
1777,2161,1
1787,2161,1
1923,2161,1
2020,2161,-1
273,2162,1
826,2162,1
1330,2162,1
2168,2162,1
825,2163,1
2020,2163,1
273,2164,1
826,2164,1
1330,2164,1
1390,2164,1
1777,2164,1
2020,2164,1
273,2165,1
436,2165,1
444,2165,-1
1194,2165,1
1390,2165,1
1424,2165,1
1793,2165,1
1946,2165,1
826,2166,1
1455,2166,1
258,2167,1
826,2167,1
1383,2167,1
1403,2167,1
1424,2167,1
1787,2167,1
273,2170,1
613,2170,1
1194,2171,1
1330,2171,1
1422,2171,1
1946,2171,1
273,2172,1
613,2173,1
1422,2173,1
1787,2173,1
1946,2173,1
2020,2173,1
273,2174,1
1422,2174,1
1424,2174,1
1625,2174,1
1096,2175,1
1330,2175,1
1711,2175,1
1787,2175,1
1946,2175,1
120,2176,-1
273,2176,1
288,2176,-1
444,2176,-1
1077,2176,1
1194,2176,1
1383,2176,1
1455,2176,1
1587,2176,1
1777,2176,1
1787,2176,1
1923,2176,1
1424,2177,1
613,2178,1
707,2178,-1
826,2178,1
1330,2178,1
1424,2178,1
1787,2178,1
273,2179,1
613,2179,1
1330,2179,1
1422,2179,1
2020,2179,1
826,2180,1
1390,2180,1
1777,2180,1
258,2181,1
1096,2181,1
1131,2181,1
1330,2181,-1
1396,2181,1
1424,2181,1
1625,2181,1
1688,2181,1
1787,2181,1
2020,2181,1
2133,2181,1
2226,2181,1
2348,2181,1
1194,2182,1
1330,2182,1
1636,2182,1
2168,2182,1
48,2183,1
883,2183,1
1077,2183,1
1330,2183,1
1422,2183,1
1636,2183,1
2020,2183,1
2226,2183,1
2309,2183,1
255,2184,1
1688,2184,1
288,2185,1
707,2185,1
1455,2185,1
209,2186,1
288,2186,1
1194,2186,1
2523,2186,1
105,2187,1
2059,2187,1
24,2188,1
474,2188,1
1787,2188,1
2375,2188,1
120,2189,1
273,2189,1
1330,2189,1
1777,2189,1
1787,2189,1
120,2190,1
273,2190,1
1330,2190,1
1403,2190,1
273,2191,1
1424,2191,1
1787,2191,1
1330,2192,1
1424,2192,1
1711,2192,1
2020,2192,1
273,2193,1
1787,2193,1
1793,2194,1
436,2195,1
489,2195,1
797,2195,1
1096,2195,1
1194,2195,1
1330,2195,-1
1403,2195,1
1422,2195,1
1625,2195,1
1688,2195,1
1787,2195,-1
1838,2195,-1
1946,2195,1
2020,2195,1
2485,2195,1
489,2196,1
1194,2196,1
1625,2196,1
1688,2196,1
2020,2196,1
2485,2196,1
1330,2197,1
1787,2197,1
24,2198,1
467,2198,1
613,2198,1
832,2198,1
1390,2198,1
2312,2198,1
24,2199,1
467,2199,1
667,2199,1
1096,2199,1
1424,2199,1
1688,2199,1
1923,2199,1
2020,2199,1
273,2200,1
707,2200,1
826,2200,1
1422,2200,1
1688,2200,1
613,2201,1
1688,2201,1
1707,2201,1
613,2202,1
753,2202,1
1330,2203,1
273,2204,1
105,2205,1
1116,2205,1
1787,2205,1
1838,2205,1
2020,2205,-1
2168,2205,1
2437,2205,1
273,2206,1
613,2206,1
1330,2206,1
1787,2206,1
1424,2207,1
273,2208,1
1787,2208,1
273,2209,1
444,2209,1
613,2209,1
707,2209,-1
2133,2209,1
314,2210,1
825,2210,1
1194,2210,1
1422,2210,1
1511,2210,1
1711,2210,1
2020,2210,1
489,2211,1
613,2211,1
1330,2212,1
1625,2212,1
1787,2212,1
2020,2212,1
2348,2212,1
78,2213,1
396,2213,1
1330,2213,1
1422,2213,1
1787,2213,1
1077,2214,1
273,2215,1
1194,2215,1
1330,2215,1
1422,2215,1
613,2216,1
707,2216,-1
826,2216,1
1330,2216,1
1422,2216,-1
1424,2216,1
1625,2216,1
1688,2216,1
1787,2216,1
1923,2216,-1
2020,2216,1
273,2217,1
826,2217,1
42,2218,1
1330,2219,1
105,2220,1
24,2221,1
42,2221,1
273,2221,-1
288,2221,-1
436,2221,1
489,2221,1
707,2221,1
826,2221,-1
1177,2221,1
1330,2221,1
1403,2221,1
1625,2221,1
1688,2221,1
2020,2221,-1
2133,2221,1
2226,2221,1
1330,2222,1
273,2223,1
273,2224,1
1403,2224,1
1787,2224,1
273,2225,-1
288,2225,-1
474,2225,1
707,2225,1
826,2225,1
1116,2225,1
1330,2225,-1
1403,2225,1
1422,2225,-1
1424,2225,-1
1711,2225,1
1777,2225,1
1787,2225,1
1838,2225,1
1923,2225,1
1996,2225,1
2020,2225,-1
2485,2225,1
775,2227,1
1330,2227,1
2020,2227,1
2226,2227,1
273,2228,1
1787,2228,1
2020,2228,1
559,2229,1
775,2229,1
1330,2229,1
2020,2229,1
1194,2230,1
1625,2230,1
1688,2230,1
273,2231,1
273,2232,1
474,2232,1
613,2232,1
797,2232,1
1330,2232,1
1403,2232,1
1422,2232,1
1625,2232,-1
1688,2232,-1
1777,2232,1
1787,2232,1
1838,2232,1
1787,2233,1
273,2234,1
1707,2234,1
1787,2234,1
2020,2234,1
2133,2234,1
1177,2235,1
1116,2236,1
1625,2236,1
1688,2236,1
2020,2236,-1
2226,2236,1
273,2237,1
288,2237,1
613,2237,1
1264,2237,-1
1330,2237,1
1422,2237,1
1424,2237,1
1625,2237,1
1688,2237,1
1711,2237,1
1777,2237,1
2020,2237,1
2348,2237,1
273,2238,1
613,2238,1
1787,2238,1
273,2239,1
1330,2239,1
1422,2239,1
1424,2239,1
1787,2239,1
2020,2239,1
1424,2240,1
1330,2241,1
105,2242,1
273,2242,1
613,2242,-1
1194,2242,1
1213,2242,1
1330,2242,1
1422,2242,1
1688,2242,1
1923,2242,1
1946,2242,1
2020,2242,1
613,2243,1
667,2243,1
1330,2243,1
1787,2243,1
459,2244,-1
883,2244,1
1212,2244,1
1256,2244,1
1688,2244,1
1751,2244,-1
1792,2244,1
1946,2244,1
2020,2244,1
2133,2244,1
273,2245,1
1422,2245,1
1787,2245,1
1330,2246,1
1422,2246,1
1424,2246,1
1625,2246,1
1688,2246,1
2020,2246,1
273,2247,1
613,2247,1
1422,2247,1
1787,2247,1
24,2248,1
826,2248,1
1194,2248,1
1330,2248,1
1383,2248,1
1787,2248,1
1923,2248,1
2020,2248,1
613,2249,1
1787,2249,1
613,2250,1
667,2250,1
707,2250,1
1707,2250,1
1787,2250,1
2303,2250,1
1330,2251,1
1424,2251,1
1625,2251,1
1688,2251,1
1787,2251,1
2020,2251,1
288,2252,1
396,2252,1
826,2252,1
1396,2252,1
1707,2252,1
1711,2252,1
2104,2252,1
2402,2252,1
1403,2253,1
1787,2253,1
1330,2254,1
444,2255,-1
489,2255,1
613,2255,1
1194,2255,1
1330,2255,1
1396,2255,1
1403,2255,1
1422,2255,1
1587,2255,1
1787,2255,1
2129,2255,-1
1330,2256,1
1625,2256,1
1688,2256,1
1787,2256,1
489,2257,1
1194,2257,1
1625,2257,1
1688,2257,1
1787,2257,1
2020,2257,1
2485,2257,1
165,2258,1
444,2258,1
1194,2258,1
1625,2258,1
1711,2258,1
2226,2258,1
1787,2259,1
2020,2259,1
1330,2260,1
1787,2261,1
105,2262,1
288,2262,1
1096,2262,1
1131,2262,1
1148,2262,1
1777,2262,1
1787,2262,1
2020,2262,-1
288,2263,1
707,2263,1
1148,2263,1
1793,2263,1
2020,2263,1
613,2264,1
1330,2264,1
273,2265,1
1390,2265,1
1422,2265,1
1625,2265,1
1688,2265,1
2020,2265,1
273,2266,1
1096,2266,1
1330,2266,1
273,2267,1
1330,2267,1
273,2268,1
1330,2268,1
273,2269,1
273,2270,1
1330,2270,1
1424,2270,1
444,2271,1
613,2271,1
1587,2271,1
826,2272,1
1077,2272,1
1330,2272,1
1787,2272,1
1330,2273,1
474,2274,1
1330,2274,1
1707,2274,1
1787,2274,1
288,2275,-1
613,2275,1
1330,2275,1
1625,2275,1
1688,2275,1
1787,2275,1
1946,2275,1
24,2276,1
474,2276,1
1001,2276,1
2226,2276,1
2312,2276,1
105,2277,1
826,2277,1
1330,2277,1
1422,2277,1
1625,2277,1
1688,2277,1
2020,2277,1
2168,2278,1
273,2279,1
1424,2279,1
1603,2279,1
2020,2280,1
273,2281,1
559,2281,1
1330,2281,1
1422,2281,1
1711,2281,1
1787,2281,1
2168,2281,1
273,2282,1
883,2282,1
1077,2282,1
1330,2282,1
1422,2282,1
1787,2282,1
2020,2282,-1
1330,2283,1
1838,2283,1
2133,2283,1
273,2284,1
575,2284,-1
613,2284,1
667,2284,1
707,2284,-1
1215,2284,-1
1330,2284,1
1625,2284,1
1688,2284,-1
1707,2284,-1
1787,2284,1
1838,2284,1
2020,2284,1
1194,2285,1
1625,2285,1
1688,2285,1
2020,2285,1
2485,2285,1
1625,2286,1
1688,2286,1
1946,2286,1
2020,2286,1
273,2287,1
1330,2287,1
613,2288,1
1256,2288,-1
1422,2288,1
1751,2288,1
1787,2288,1
1792,2288,1
2020,2288,1
1194,2289,1
1688,2289,1
1777,2289,1
1787,2289,1
2020,2289,1
273,2290,1
1424,2290,1
1787,2290,1
1194,2291,1
1625,2291,1
1688,2291,1
2020,2291,1
120,2292,1
288,2292,-1
444,2292,-1
667,2292,1
707,2292,1
1001,2292,1
1116,2292,1
1131,2292,1
1177,2292,1
1380,2292,1
1390,2292,1
1403,2292,1
1603,2292,1
1627,2292,1
1688,2292,1
1711,2292,1
1793,2292,1
1801,2292,1
2020,2292,1
2355,2292,1
2470,2292,1
444,2293,1
489,2293,1
825,2293,1
1330,2293,1
1587,2293,1
1889,2293,1
2020,2293,1
24,2294,1
436,2294,1
474,2294,1
826,2294,-1
1148,2294,1
1330,2294,1
1383,2294,1
1390,2294,1
2020,2294,1
2133,2294,1
2168,2294,1
2312,2294,1
273,2295,1
613,2296,1
2020,2296,1
489,2297,1
613,2297,-1
707,2297,1
1077,2297,1
1787,2297,1
707,2298,1
1403,2298,1
1777,2298,1
1787,2298,1
1923,2298,1
2020,2298,1
2168,2298,1
273,2299,1
1330,2299,1
2020,2299,1
613,2300,1
1330,2300,1
1787,2300,1
2020,2300,1
1096,2301,1
1194,2301,1
1688,2301,1
1793,2301,1
2020,2301,1
24,2302,1
120,2302,1
444,2302,1
613,2302,1
1587,2302,1
1625,2302,1
1688,2302,1
1787,2302,1
1793,2302,1
1996,2302,1
258,2303,1
273,2303,1
314,2303,1
444,2303,1
489,2303,1
613,2303,1
707,2303,1
775,2303,1
826,2303,1
1077,2303,1
1131,2303,1
1330,2303,1
1424,2303,-1
1777,2303,1
1793,2303,1
1946,2303,1
2016,2303,1
2020,2303,-1
2133,2303,1
2226,2303,1
2348,2303,-1
775,2304,1
1390,2304,1
1787,2304,1
24,2305,1
120,2305,1
258,2305,1
273,2305,1
474,2305,1
489,2305,1
613,2305,1
667,2305,1
1131,2305,1
1194,2305,1
1330,2305,1
1390,2305,1
1422,2305,-1
1625,2305,-1
1636,2305,1
1787,2305,1
1889,2305,1
2020,2305,-1
2226,2305,1
2485,2305,1
1116,2306,1
2020,2306,1
2133,2306,1
273,2307,1
613,2307,1
1096,2307,1
1688,2307,1
1793,2307,1
2020,2307,1
2226,2307,1
613,2308,1
1077,2308,1
1636,2308,1
273,2310,1
613,2310,1
826,2310,1
1330,2310,1
1422,2310,1
1625,2310,1
1787,2310,1
1946,2310,1
1996,2310,1
2020,2310,1
273,2311,1
1946,2311,1
273,2313,1
613,2313,1
1194,2313,1
1330,2313,1
2020,2313,1
1116,2314,1
1194,2314,1
1403,2314,1
1625,2314,1
1688,2314,1
1787,2314,1
2020,2314,1
474,2315,1
826,2315,-1
1194,2315,1
1403,2315,1
1587,2315,1
1787,2315,1
1923,2315,1
2020,2315,1
613,2316,-1
667,2316,1
883,2316,1
1707,2316,1
1777,2316,1
1787,2316,1
2168,2316,1
825,2317,1
1403,2317,1
2020,2317,1
2168,2317,1
825,2318,1
1380,2318,1
2312,2318,1
2402,2318,1
1330,2319,1
273,2320,1
1330,2320,1
1787,2320,1
273,2321,1
474,2321,1
613,2321,1
826,2321,-1
1194,2321,1
1403,2321,1
1422,2321,1
1787,2321,1
2020,2321,-1
2348,2321,1
613,2322,1
1711,2323,1
2020,2323,1
273,2324,1
613,2324,1
1330,2324,1
1422,2324,1
2348,2324,-1
273,2325,1
288,2325,1
